,Datetime,Open,High,Low,Close,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,RSI_14,RSI_14_A_80,RSI_14_B_20,MA10,MA20,MA50,macds1,macdss1,buy_pt,sell_pt,buy_pt_s1,sell_pt_s1,macdh_s1,macdh_trend_abv_up,macdh_trend_abv_dn,macdh_trend_blw_up,macdh_trend_blw_dn,buy_price,Buy,Buy_zero,Buy_count_tmp,Buy_count,Buy_count_compare,Sell,Sell_zero,Sell_count_tmp,Sell_count,Sell_count_compare
213,2022-08-18 03:34:00,13514.25,13514.25,13514.25,13514.25,-13.7461566803795,1.256079240508715,-15.002235920888214,43.22493601642627,0,0,13504.45,13522.225,13552.39,-12.260193949901804,-14.453827526690933,n,n,n,n,0.17886889908388426,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-8,
214,2022-08-18 03:35:00,13517.25,13517.25,13517.25,13517.25,-12.260193949901804,2.1936335767891286,-14.453827526690933,45.13123869164958,0,0,13505.6,13519.2625,13550.84,-10.09871096790448,-13.582804214933642,n,n,n,n,1.256079240508715,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-8,
215,2022-08-18 03:36:00,13528.0,13528.0,13528.0,13528.0,-10.09871096790448,3.4840932470291612,-13.582804214933642,51.42511109211871,0,0,13508.75,13517.3375,13549.49,-9.307250386931628,-12.72769344933324,n,n,n,n,2.1936335767891286,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-8,
216,2022-08-18 03:37:00,13515.25,13515.25,13515.25,13515.25,-9.307250386931628,3.4204430624016116,-12.72769344933324,44.853451622912196,0,0,13509.925,13515.075,13547.855,-8.999898075493547,-11.982134374565302,n,n,n,n,3.4840932470291612,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-8,
217,2022-08-18 03:38:00,13510.0,13510.0,13510.0,13510.0,-8.999898075493547,2.9822362990717544,-11.982134374565302,42.44803029651784,0,0,13510.3,13512.825,13546.155,-8.15795654287831,-11.217298808227904,n,n,n,n,3.4204430624016116,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-8,
218,2022-08-18 03:39:00,13516.25,13516.25,13516.25,13516.25,-8.15795654287831,3.059342265349594,-11.217298808227904,46.15042698922808,0,0,13511.275,13511.05,13544.32,-7.963752133646267,-10.566589473311577,n,n,n,n,2.9822362990717544,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-8,
219,2022-08-18 03:40:00,13509.25,13509.25,13509.25,13509.25,-7.963752133646267,2.60283733966531,-10.566589473311577,42.827305527784176,0,0,13512.725,13509.0875,13542.385,-7.800614751669855,-10.013394528983232,n,n,n,n,3.059342265349594,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-8,
220,2022-08-18 03:41:00,13508.25,13508.25,13508.25,13508.25,-7.800614751669855,2.2127797773133775,-10.013394528983232,42.35806742267517,0,0,13513.55,13508.025,13540.755,-8.261967346968959,-9.663109092580378,n,n,n,n,2.60283733966531,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-8,
221,2022-08-18 03:42:00,13499.75,13499.75,13499.75,13499.75,-8.261967346968959,1.4011417456114188,-9.663109092580378,38.49703529858518,0,0,13513.2,13507.4625,13539.185,-7.871152800869822,-9.304717834238266,n,n,n,n,2.2127797773133775,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-8,
222,2022-08-18 03:43:00,13508.0,13508.0,13508.0,13508.0,-7.871152800869822,1.4335650333684438,-9.304717834238266,43.847101573193754,0,0,13512.625,13508.0125,13537.775,-7.495202341095137,-8.942814735609641,n,n,n,n,1.4011417456114188,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-8,
223,2022-08-18 03:44:00,13507.75,13507.75,13507.75,13507.75,-7.495202341095137,1.447612394514504,-8.942814735609641,43.72298104389462,0,0,13511.975,13508.2125,13536.46,-7.454270187812654,-8.645105826050244,n,n,n,n,1.4335650333684438,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-8,
224,2022-08-18 03:45:00,13503.5,13503.5,13503.5,13503.5,-7.454270187812654,1.1908356382375906,-8.645105826050244,41.56869803807377,0,0,13510.6,13508.1,13534.99,-6.918448470138173,-8.29977435486783,n,n,n,n,1.447612394514504,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-8,
225,2022-08-18 03:46:00,13508.75,13508.75,13508.75,13508.75,-6.918448470138173,1.381325884729657,-8.29977435486783,45.16305573128066,0,0,13508.675,13508.7125,13533.625,-6.399859392528015,-7.9197913623998675,n,n,n,n,1.1908356382375906,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-8,
226,2022-08-18 03:47:00,13509.0,13509.0,13509.0,13509.0,-6.399859392528015,1.5199319698718528,-7.9197913623998675,45.335499103193584,0,0,13508.05,13508.9875,13532.51,-6.040282657733769,-7.543889621466648,n,n,n,n,1.381325884729657,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-8,
227,2022-08-18 03:48:00,13507.5,13507.5,13507.5,13507.5,-6.040282657733769,1.5036069637328788,-7.543889621466648,44.43265766373325,0,0,13507.8,13509.05,13531.33,-5.849272023262529,-7.204966101825824,n,n,n,n,1.5199319698718528,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-8,
228,2022-08-18 03:49:00,13505.5,13505.5,13505.5,13505.5,-5.849272023262529,1.3556940785632952,-7.204966101825824,43.197409528486254,0,0,13506.725,13509.0,13530.135,-5.353759166930104,-6.83472471484668,n,n,n,n,1.5036069637328788,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-8,
229,2022-08-18 03:50:00,13509.0,13509.0,13509.0,13509.0,-5.353759166930104,1.4809655479165764,-6.83472471484668,46.02531423677775,0,0,13506.7,13509.7125,13529.035,-4.525607964198571,-6.372901364717058,n,n,n,n,1.3556940785632952,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-8,
230,2022-08-18 03:51:00,13513.75,13513.75,13513.75,13513.75,-4.525607964198571,1.8472934005184873,-6.372901364717058,49.686261444738655,0,0,13507.25,13510.4,13527.845,-3.80525465192477,-5.859372022158601,n,n,n,n,1.4809655479165764,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-8,
231,2022-08-18 03:52:00,13514.0,13514.0,13514.0,13514.0,-3.80525465192477,2.054117370233831,-5.859372022158601,49.87894941047354,0,0,13508.675,13510.9375,13526.82,-4.094946448269184,-5.506486907380717,n,n,n,n,1.8472934005184873,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-8,
232,2022-08-18 03:53:00,13502.75,13502.75,13502.75,13502.75,-4.094946448269184,1.4115404591115333,-5.506486907380717,42.07083251843694,0,0,13508.15,13510.3875,13525.61,-3.6968993206392042,-5.144569390032414,n,n,n,n,2.054117370233831,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-8,
233,2022-08-18 03:54:00,13510.0,13510.0,13510.0,13510.0,-3.6968993206392042,1.4476700693932099,-5.144569390032414,47.7476508534332,0,0,13508.375,13510.175,13524.63,-3.961142746904443,-4.90788406140682,n,n,n,n,1.4115404591115333,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-8,
234,2022-08-18 03:55:00,13502.25,13502.25,13502.25,13502.25,-3.961142746904443,0.9467413145023773,-4.90788406140682,42.9071955095324,0,0,13508.25,13509.425,13523.645,-3.9834287048397528,-4.722992990093407,n,n,n,n,1.4476700693932099,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-8,
235,2022-08-18 03:56:00,13504.0,13504.0,13504.0,13504.0,-3.9834287048397528,0.7395642852536541,-4.722992990093407,44.28079508687295,0,0,13507.775,13508.225,13522.45,-4.693385752168979,-4.7170715425085215,n,n,n,n,0.9467413145023773,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-8,
236,2022-08-18 03:57:00,13494.75,13494.75,13494.75,13494.75,-4.693385752168979,0.023685790339542656,-4.7170715425085215,38.946947903793934,0,0,13506.35,13507.2,13521.025,-5.614937447346165,-4.89664472347605,y,y,n,n,0.7395642852536541,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-8,
237,2022-08-18 03:58:00,13489.5,13489.5,13489.5,13489.5,-5.614937447346165,-0.7182927238701149,-4.89664472347605,36.27610661057485,0,0,13504.55,13506.175,13519.76,-6.193190912827049,-5.15595396134625,n,n,y,y,0.023685790339542656,y,n,n,y,NaN,NaN,0,0,8,,13489.5,13489.5,-1,-9,1.0
238,2022-08-18 03:59:00,13490.5,13490.5,13490.5,13490.5,-6.193190912827049,-1.037236951480799,-5.15595396134625,37.160072903504094,0,0,13503.05,13504.8875,13518.54,-6.256572506434168,-5.376077670363833,n,n,n,n,-0.7182927238701149,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-9,
239,2022-08-18 04:00:00,13494.5,13494.5,13494.5,13494.5,-6.256572506434168,-0.8804948360703344,-5.376077670363833,40.70337400942645,0,0,13501.6,13504.15,13517.47,-6.83322107685126,-5.667506351661318,n,n,n,n,-1.037236951480799,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-9,
240,2022-08-18 04:01:00,13487.0,13487.0,13487.0,13487.0,-6.83322107685126,-1.1657147251899413,-5.667506351661318,36.54274055119929,0,0,13498.925,13503.0875,13515.985,-7.147310742257105,-5.963467229780475,n,n,n,n,-0.8804948360703344,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-9,
241,2022-08-18 04:02:00,13487.75,13487.75,13487.75,13487.75,-7.147310742257105,-1.1838435124766296,-5.963467229780475,37.23368064120994,0,0,13496.3,13502.4875,13514.61,-6.235018477349513,-6.017777479294283,n,n,n,n,-1.1657147251899413,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-9,
242,2022-08-18 04:03:00,13501.25,13501.25,13501.25,13501.25,-6.235018477349513,-0.2172409980552299,-6.017777479294283,48.17262641697156,0,0,13496.15,13502.15,13513.32,-5.528977318492252,-5.920017447133877,y,y,n,n,-1.1838435124766296,n,n,n,n,NaN,NaN,0,0,8,,,0,0,-9,
243,2022-08-18 04:04:00,13500.25,13500.25,13500.25,13500.25,-5.528977318492252,0.39104012864162474,-5.920017447133877,47.51207936304684,0,0,13495.175,13501.775,13511.995,-4.733315700372259,-5.6826770977815535,n,n,y,y,-0.2172409980552299,n,y,y,n,13500.25,13500.25,13500.25,1,9,1.0,,0,0,-9,
244,2022-08-18 04:05:00,13502.5,13502.5,13502.5,13502.5,-4.733315700372259,0.9493613974092945,-5.6826770977815535,49.1999335172414,0,0,13495.2,13501.725,13510.515,-4.5745116895905085,-5.461044016143345,n,n,n,n,0.39104012864162474,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
245,2022-08-18 04:06:00,13496.0,13496.0,13496.0,13496.0,-4.5745116895905085,0.8865323265528362,-5.461044016143345,44.725423053923016,0,0,13494.4,13501.0875,13509.105,-4.657220664737906,-5.300279345862257,n,n,n,n,0.9493613974092945,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
246,2022-08-18 04:07:00,13492.75,13492.75,13492.75,13492.75,-4.657220664737906,0.6430586811243506,-5.300279345862257,42.63744068090317,0,0,13494.2,13500.275,13507.75,-4.848434583560447,-5.209910393401895,n,n,n,n,0.8865323265528362,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
247,2022-08-18 04:08:00,13490.5,13490.5,13490.5,13490.5,-4.848434583560447,0.36147580984144767,-5.209910393401895,41.20331130801704,0,0,13494.3,13499.425,13506.46,-4.384588684250048,-5.044846051571525,n,n,n,n,0.6430586811243506,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
248,2022-08-18 04:09:00,13497.5,13497.5,13497.5,13497.5,-4.384588684250048,0.6602573673214778,-5.044846051571525,47.15821679314424,0,0,13495.0,13499.025,13505.375,-4.489728350781661,-4.9338225114135525,n,n,n,n,0.36147580984144767,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
249,2022-08-18 04:10:00,13491.0,13491.0,13491.0,13491.0,-4.489728350781661,0.44409416063189155,-4.9338225114135525,42.821293086181925,0,0,13494.65,13498.125,13504.225,-4.520937737939676,-4.851245556718777,n,n,n,n,0.6602573673214778,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
250,2022-08-18 04:11:00,13491.0,13491.0,13491.0,13491.0,-4.520937737939676,0.33030781877910176,-4.851245556718777,42.821293086181925,0,0,13495.05,13496.9875,13503.455,-4.394153779299813,-4.759827201234985,n,n,n,n,0.44409416063189155,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
251,2022-08-18 04:12:00,13492.25,13492.25,13492.25,13492.25,-4.394153779299813,0.3656734219351714,-4.759827201234985,43.97052320096305,0,0,13495.5,13495.9,13503.08,-4.304574851255893,-4.668776731239166,n,n,n,n,0.33030781877910176,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
252,2022-08-18 04:13:00,13491.5,13491.5,13491.5,13491.5,-4.304574851255893,0.36420187998327336,-4.668776731239166,43.40679940672834,0,0,13494.525,13495.3375,13502.97,-3.985906746933324,-4.532202734377998,n,n,n,n,0.3656734219351714,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
253,2022-08-18 04:14:00,13494.0,13494.0,13494.0,13494.0,-3.985906746933324,0.5462959874446742,-4.532202734377998,45.89675430877715,0,0,13493.9,13494.5375,13502.775,-3.1124669871715014,-4.2482555849366985,n,n,n,n,0.36420187998327336,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
254,2022-08-18 04:15:00,13501.25,13501.25,13501.25,13501.25,-3.1124669871715014,1.1357885977651971,-4.2482555849366985,52.43283195347357,0,0,13493.775,13494.4875,13502.685,-2.332849317988803,-3.865174331547119,n,n,n,n,0.5462959874446742,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
255,2022-08-18 04:16:00,13502.0,13502.0,13502.0,13502.0,-2.332849317988803,1.5323250135583164,-3.865174331547119,53.06452061465423,0,0,13494.375,13494.3875,13502.795,-1.8151106960594916,-3.455161604449594,n,n,n,n,1.1357885977651971,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
256,2022-08-18 04:17:00,13500.5,13500.5,13500.5,13500.5,-1.8151106960594916,1.6400509083901023,-3.455161604449594,51.588926365283214,0,0,13495.15,13494.675,13502.735,-1.2491888618296798,-3.013967055925611,n,n,n,n,1.5323250135583164,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
257,2022-08-18 04:18:00,13502.25,13502.25,13502.25,13502.25,-1.2491888618296798,1.764778194095931,-3.013967055925611,53.22319969414699,0,0,13496.325,13495.3125,13502.655,-0.5721938194928953,-2.5256124086390677,n,n,n,n,1.6400509083901023,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
258,2022-08-18 04:19:00,13505.0,13505.0,13505.0,13505.0,-0.5721938194928953,1.9534185891461724,-2.5256124086390677,55.7511101521608,0,0,13497.075,13496.0375,13502.625,0.12428028854446893,-1.9956338692023603,n,n,n,n,1.764778194095931,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
259,2022-08-18 04:20:00,13507.0,13507.0,13507.0,13507.0,0.12428028854446893,2.1199141577468295,-1.9956338692023603,57.54795975436042,0,0,13498.675,13496.6625,13502.87,0.6286485465388978,-1.4707773860541087,n,n,n,n,1.9534185891461724,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
260,2022-08-18 04:21:00,13506.5,13506.5,13506.5,13506.5,0.6286485465388978,2.0994259325930065,-1.4707773860541087,56.92559977784442,0,0,13500.225,13497.6375,13503.0,1.0166447766296187,-0.9732929535173631,n,n,n,n,2.1199141577468295,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
261,2022-08-18 04:22:00,13506.5,13506.5,13506.5,13506.5,1.0166447766296187,1.9899377301469818,-0.9732929535173631,56.925599777844425,0,0,13501.65,13498.575,13503.065,1.1893866118680307,-0.5407570404402844,n,n,n,n,2.0994259325930065,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
262,2022-08-18 04:23:00,13505.0,13505.0,13505.0,13505.0,1.1893866118680307,1.7301436523083151,-0.5407570404402844,54.861319813740785,0,0,13503.0,13498.7625,13502.89,1.4906585726748744,-0.13447391781725265,n,n,n,n,1.9899377301469818,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
263,2022-08-18 04:24:00,13507.25,13507.25,13507.25,13507.25,1.4906585726748744,1.6251324904921272,-0.13447391781725265,57.35914928388279,0,0,13504.325,13499.1125,13502.75,1.5302231166369893,0.1984654890735958,n,n,n,n,1.7301436523083151,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
264,2022-08-18 04:25:00,13505.0,13505.0,13505.0,13505.0,1.5302231166369893,1.3317576275633936,0.1984654890735958,54.13316651100655,0,0,13504.7,13499.2375,13502.505,1.324409319267943,0.42365425511246524,n,n,n,n,1.6251324904921272,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
265,2022-08-18 04:26:00,13502.25,13502.25,13502.25,13502.25,1.324409319267943,0.9007550641554777,0.42365425511246524,50.402021272108556,0,0,13504.725,13499.55,13501.99,1.088237149599081,0.5565708340097884,n,n,n,n,1.3317576275633936,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
266,2022-08-18 04:27:00,13501.5,13501.5,13501.5,13501.5,1.088237149599081,0.5316663155892927,0.5565708340097884,49.40193845355543,0,0,13504.825,13499.9875,13501.715,0.9306864508598665,0.631393957379804,n,n,n,n,0.9007550641554777,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
267,2022-08-18 04:28:00,13502.0,13502.0,13502.0,13502.0,0.9306864508598665,0.2992924934800625,0.631393957379804,50.11261531237755,0,0,13504.8,13500.5625,13501.555,0.9960733797579451,0.7043298418554322,n,n,n,n,0.5316663155892927,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
268,2022-08-18 04:29:00,13504.5,13504.5,13504.5,13504.5,0.9960733797579451,0.29174353790251284,0.7043298418554322,53.62030278635777,0,0,13504.75,13500.9125,13501.32,1.055894211462146,0.774642715776775,n,n,n,n,0.2992924934800625,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
269,2022-08-18 04:30:00,13504.75,13504.75,13504.75,13504.75,1.055894211462146,0.2812514956853709,0.774642715776775,53.96885402098719,0,0,13504.525,13501.6,13501.23,1.15055846181167,0.849825864983754,n,n,n,n,0.29174353790251284,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
270,2022-08-18 04:31:00,13505.5,13505.5,13505.5,13505.5,1.15055846181167,0.300732596827916,0.849825864983754,55.059987406790434,0,0,13504.425,13502.325,13501.175,1.171727792294405,0.9142062504458842,n,n,n,n,0.2812514956853709,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
271,2022-08-18 04:32:00,13505.0,13505.0,13505.0,13505.0,1.171727792294405,0.2575215418485207,0.9142062504458842,54.13863289632427,0,0,13504.275,13502.9625,13501.28,1.1749604268043186,0.9663570857175711,n,n,n,n,0.300732596827916,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
272,2022-08-18 04:33:00,13505.0,13505.0,13505.0,13505.0,1.1749604268043186,0.2086033410867475,0.9663570857175711,54.13863289632427,0,0,13504.275,13503.6375,13501.22,1.08433117547429,0.9899519036689148,n,n,n,n,0.2575215418485207,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
273,2022-08-18 04:34:00,13504.0,13504.0,13504.0,13504.0,1.08433117547429,0.09437927180537509,0.9899519036689148,52.11580259171888,0,0,13503.95,13504.1375,13501.145,1.00096830135044,0.9921551832052199,n,n,n,n,0.2086033410867475,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
274,2022-08-18 04:35:00,13504.0,13504.0,13504.0,13504.0,1.00096830135044,0.008813118145220122,0.9921551832052199,52.11580259171888,0,0,13503.85,13504.275,13501.155,0.944191482007227,0.9825624429656213,y,y,n,n,0.09437927180537509,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-9,
275,2022-08-18 04:36:00,13504.25,13504.25,13504.25,13504.25,0.944191482007227,-0.03837096095839432,0.9825624429656213,52.628987889380326,0,0,13504.05,13504.3875,13501.065,0.809176122327699,0.9478851788380369,n,n,y,y,0.008813118145220122,y,n,n,y,NaN,NaN,0,0,9,,13504.25,13504.25,-1,-10,1.0
276,2022-08-18 04:37:00,13503.25,13503.25,13503.25,13503.25,0.809176122327699,-0.13870905651033794,0.9478851788380369,50.30651373633444,0,0,13504.225,13504.525,13500.95,0.6941734773099597,0.8971428385324215,n,n,n,n,-0.03837096095839432,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-10,
277,2022-08-18 04:38:00,13503.25,13503.25,13503.25,13503.25,0.6941734773099597,-0.20296936122246179,0.8971428385324215,50.30651373633444,0,0,13504.35,13504.575,13500.865,0.775648060533058,0.8728438829325488,n,n,n,n,-0.13870905651033794,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-10,
278,2022-08-18 04:39:00,13505.5,13505.5,13505.5,13505.5,0.775648060533058,-0.09719582239949076,0.8728438829325488,55.43799215617277,0,0,13504.45,13504.6,13500.865,0.8904711891482293,0.8763693441756849,y,y,n,n,-0.20296936122246179,n,n,n,n,NaN,NaN,0,0,9,,,0,0,-10,
279,2022-08-18 04:40:00,13506.25,13506.25,13506.25,13506.25,0.8904711891482293,0.014101844972544408,0.8763693441756849,57.03080124466741,0,0,13504.6,13504.5625,13500.81,0.9902275299245957,0.899140981325467,n,n,y,y,-0.09719582239949076,n,y,y,n,13506.25,13506.25,13506.25,1,10,1.0,,0,0,-10,
280,2022-08-18 04:41:00,13506.5,13506.5,13506.5,13506.5,0.9902275299245957,0.09108654859912868,0.899140981325467,57.57515678695672,0,0,13504.7,13504.5625,13500.665,1.1169286227850534,0.9426985096173843,n,n,n,n,0.014101844972544408,n,n,n,n,NaN,NaN,0,0,10,,,0,0,-10,
281,2022-08-18 04:42:00,13507.25,13507.25,13507.25,13507.25,1.1169286227850534,0.17423011316766912,0.9426985096173843,59.243288972153685,0,0,13504.925,13504.6,13500.53,1.2832394092383765,1.0108066895415828,n,n,n,n,0.09108654859912868,n,n,n,n,NaN,NaN,0,0,10,,,0,0,-10,
282,2022-08-18 04:43:00,13508.25,13508.25,13508.25,13508.25,1.2832394092383765,0.2724327196967937,1.0108066895415828,61.42140040417342,0,0,13505.25,13504.7625,13500.64,1.3989160720248037,1.088428566038227,n,n,n,n,0.17423011316766912,n,n,n,n,NaN,NaN,0,0,10,,,0,0,-10,
283,2022-08-18 04:44:00,13508.25,13508.25,13508.25,13508.25,1.3989160720248037,0.3104875059865768,1.088428566038227,61.42140040417342,0,0,13505.675,13504.8125,13500.605,1.3340027329304576,1.137543399416673,n,n,n,n,0.2724327196967937,n,n,n,n,NaN,NaN,0,0,10,,,0,0,-10,
284,2022-08-18 04:45:00,13506.5,13506.5,13506.5,13506.5,1.3340027329304576,0.19645933351378453,1.137543399416673,55.41123768161006,0,0,13505.925,13504.8875,13500.69,1.287885413323238,1.167611802197986,n,n,n,n,0.3104875059865768,n,n,n,n,NaN,NaN,0,0,10,,,0,0,-10,
285,2022-08-18 04:46:00,13506.75,13506.75,13506.75,13506.75,1.287885413323238,0.12027361112525203,1.167611802197986,56.072523808557094,0,0,13506.175,13505.1125,13500.745,1.2171338334210304,1.177516208442595,n,n,n,n,0.19645933351378453,n,n,n,n,NaN,NaN,0,0,10,,,0,0,-10,
286,2022-08-18 04:47:00,13506.5,13506.5,13506.5,13506.5,1.2171338334210304,0.03961762497843546,1.177516208442595,55.191034174309586,0,0,13506.5,13505.3625,13500.98,1.267489332547484,1.1955108332635729,n,n,n,n,0.12027361112525203,n,n,n,n,NaN,NaN,0,0,10,,,0,0,-10,
287,2022-08-18 04:48:00,13508.0,13508.0,13508.0,13508.0,1.267489332547484,0.0719784992839112,1.1955108332635729,59.322958836005355,0,0,13506.975,13505.6625,13501.35,1.3722694035714085,1.23086254732514,n,n,n,n,0.03961762497843546,n,n,n,n,NaN,NaN,0,0,10,,,0,0,-10,
288,2022-08-18 04:49:00,13509.0,13509.0,13509.0,13509.0,1.3722694035714085,0.14140685624626848,1.23086254732514,61.848707618490884,0,0,13507.325,13505.8875,13501.72,1.3788945942196733,1.2604689567040466,n,n,n,n,0.0719784992839112,n,n,n,n,NaN,NaN,0,0,10,,,0,0,-10,
289,2022-08-18 04:50:00,13508.25,13508.25,13508.25,13508.25,1.3788945942196733,0.11842563751562674,1.2604689567040466,58.895015108843715,0,0,13507.525,13506.0625,13501.995,1.4481434519148024,1.2980038557461977,n,n,n,n,0.14140685624626848,n,n,n,n,NaN,NaN,0,0,10,,,0,0,-10,
290,2022-08-18 04:51:00,13509.25,13509.25,13509.25,13509.25,1.4481434519148024,0.15013959616860473,1.2980038557461977,61.53285270021771,0,0,13507.8,13506.25,13502.44,1.5058382156148582,1.3395707277199298,n,n,n,n,0.11842563751562674,n,n,n,n,NaN,NaN,0,0,10,,,0,0,-10,
291,2022-08-18 04:52:00,13509.5,13509.5,13509.5,13509.5,1.5058382156148582,0.1662674878949284,1.3395707277199298,62.18617704067327,0,0,13508.025,13506.475,13502.875,1.5538231362843362,1.382421209432811,n,n,n,n,0.15013959616860473,n,n,n,n,NaN,NaN,0,0,10,,,0,0,-10,
292,2022-08-18 04:53:00,13509.75,13509.75,13509.75,13509.75,1.5538231362843362,0.17140192685152522,1.382421209432811,62.865384540275556,0,0,13508.175,13506.7125,13503.045,1.6335398332612385,1.4326449341984966,n,n,n,n,0.1662674878949284,n,n,n,n,NaN,NaN,0,0,10,,,0,0,-10,
293,2022-08-18 04:54:00,13510.5,13510.5,13510.5,13510.5,1.6335398332612385,0.20089489906274194,1.4326449341984966,64.90213810421992,0,0,13508.4,13507.0375,13503.25,1.7172661362128565,1.4895691746013686,n,n,n,n,0.17140192685152522,n,n,n,n,NaN,NaN,0,0,10,,,0,0,-10,
294,2022-08-18 04:55:00,13511.0,13511.0,13511.0,13511.0,1.7172661362128565,0.2276969616114879,1.4895691746013686,66.23185793150587,0,0,13508.85,13507.3875,13503.42,1.74335066261483,1.540325472204061,n,n,n,n,0.20089489906274194,n,n,n,n,NaN,NaN,0,0,10,,,0,0,-10,
295,2022-08-18 04:56:00,13510.75,13510.75,13510.75,13510.75,1.74335066261483,0.20302519041076916,1.540325472204061,64.90772807093303,0,0,13509.25,13507.7125,13503.715,1.6641479335830809,1.5650899644798648,n,n,n,n,0.2276969616114879,n,n,n,n,NaN,NaN,0,0,10,,,0,0,-10,
296,2022-08-18 04:57:00,13509.75,13509.75,13509.75,13509.75,1.6641479335830809,0.09905796910321607,1.5650899644798648,59.76105510662333,0,0,13509.575,13508.0375,13504.055,1.5033577848134883,1.5527435285465896,y,y,n,n,0.20302519041076916,n,n,n,n,NaN,NaN,0,0,10,,,0,0,-10,
297,2022-08-18 04:58:00,13508.75,13508.75,13508.75,13508.75,1.5033577848134883,-0.04938574373310134,1.5527435285465896,55.05944434016962,0,0,13509.65,13508.3125,13504.42,1.3801933345257567,1.518233489742423,n,n,y,y,0.09905796910321607,y,n,n,y,NaN,NaN,0,0,10,,13508.75,13508.75,-1,-11,1.0
298,2022-08-18 04:59:00,13509.0,13509.0,13509.0,13509.0,1.3801933345257567,-0.13804015521666635,1.518233489742423,55.991600517520354,0,0,13509.65,13508.4875,13504.65,1.3078543112569605,1.4761576540453305,n,n,n,n,-0.04938574373310134,n,n,n,n,NaN,NaN,0,0,10,,,0,0,-11,
299,2022-08-18 05:00:00,13509.5,13509.5,13509.5,13509.5,1.3078543112569605,-0.16830334278837,1.4761576540453305,57.87359904851659,0,0,13509.775,13508.65,13505.02,1.2761601555775997,1.4361581543517843,n,n,n,n,-0.13804015521666635,n,n,n,n,NaN,NaN,0,0,10,,,0,0,-11,
