2022-08-10 14:01:00,13004.5,13004.5,13004.5,13004.5,2022-08-10 14:01:00
2022-08-10 14:02:00,13002.0,13002.0,13002.0,13002.0,2022-08-10 14:02:00
2022-08-10 14:03:00,13004.25,13004.25,13004.25,13004.25,2022-08-10 14:03:00
2022-08-10 14:04:00,13001.0,13001.0,13001.0,13001.0,2022-08-10 14:04:00
2022-08-10 14:05:00,13002.0,13002.0,13002.0,13002.0,2022-08-10 14:05:00
2022-08-10 14:06:00,13000.0,13000.0,13000.0,13000.0,2022-08-10 14:06:00
